epoch,acc,loss,val_acc,val_loss
0,0.01640625,0.0098918872932,0.0163352272727,0.00992701359263
0,0.0165625,0.00989161938429,0.0120738636364,0.00992822291499
0,0.0228125,0.00988738217857,0.00213068181818,0.00993374411271
0,0.015625,0.00988956782036,0.00639204545455,0.00993509819223
0,0.02046875,0.00988632335793,0.000710227272727,0.00993452568284
0,0.016875,0.0098887453042,0.00923295454545,0.00993559575132
0,0.015625,0.00989230802283,0.00213068181818,0.00993640030819
0,0.01921875,0.00988680461887,0.00568181818182,0.00993672070432
0,0.01515625,0.00989066466223,0.00568181818182,0.00993192606521
0,0.01671875,0.00988757602405,0.00568181818182,0.00993106224235
0,0.01671875,0.00989000612404,0.00923295454545,0.00993681108494
0,0.01765625,0.00988757241517,0.00923295454545,0.00992645054463
0,0.018125,0.00988924420439,0.0078125,0.00993524076925
